id;device_id;animal_id;animal_type;timestamp;device_status;device_battery;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z;orientation_x;orientation_y;orientation_z;temperature;Class;;
7011448;D9163AA3B98F;3986;1;2023-10-01 17:05:25.500000+00:00;0;59;-10.426;-377.312;-813.456;0;0;0;-155;-2;0;35.31096;;;
7011450;D9163AA3B98F;3986;1;2023-10-01 17:05:28.500000+00:00;0;58;17.128;-427.952;-986.473;0;0;0;-156;3;0;35.31096;;;
7011451;D9163AA3B98F;3986;1;2023-10-01 17:05:30.500000+00:00;0;58;48.157;-62.554;-274.793;0;0;0;-167;10;0;35.562553;;;
7011452;D9163AA3B98F;3986;1;2023-10-01 17:05:31.500000+00:00;0;58;-35.497;-773.739;-1143.107;0;0;0;-145;-8;0;35.562553;;;
7011453;D9163AA3B98F;3986;1;2023-10-01 17:05:32.500000+00:00;0;59;69.008;-412.809;-849.449;0;0;0;-154;15;0;35.31096;;;
7011454;D9163AA3B98F;3986;1;2023-10-01 17:05:34.500000+00:00;0;58;-36.738;-449.796;-800.796;0;0;0;-150;-8;0;35.31096;;;
7011455;D9163AA3B98F;3986;1;2023-10-01 17:05:35.500000+00:00;0;58;35.994;-691.326;-875.017;0;0;0;-141;8;0;35.31096;;;
7011456;D9163AA3B98F;3986;1;2023-10-01 17:05:37.500000+00:00;0;58;-78.193;-555.295;-697.035;0;0;0;-141;-17;0;35.562553;;;
7011457;D9163AA3B98F;3986;1;2023-10-01 17:05:38.500000+00:00;0;59;51.632;-540.897;-939.309;0;0;0;-150;11;0;35.562553;;;
7011458;D9163AA3B98F;3986;1;2023-10-01 17:05:39.500000+00:00;0;59;-62.803;-502.918;-711.184;0;0;0;-144;-14;0;35.562553;;;
7011459;D9163AA3B98F;3986;1;2023-10-01 17:05:42.500000+00:00;0;59;54.859;-507.882;-797.817;0;0;0;-147;12;0;35.31096;;;
7011460;D9163AA3B98F;3986;1;2023-10-01 17:05:43.500000+00:00;0;59;0.496;-357.454;-777.71;0;0;0;-155;0;0;35.562553;;;
7011462;D9163AA3B98F;3986;1;2023-10-01 17:05:44.500000+00:00;0;58;-36.738;-454.016;-889.663;0;0;0;-152;-8;0;35.31096;;;
7011463;D9163AA3B98F;3986;1;2023-10-01 17:05:49.500000+00:00;0;58;-18.617;-475.116;-900.089;0;0;0;-152;-4;0;35.31096;;;
7011464;D9163AA3B98F;3986;1;2023-10-01 17:05:50.500000+00:00;0;58;66.278;-324.687;-718.879;0;0;0;-155;15;0;35.31096;;;
7011465;D9163AA3B98F;3986;1;2023-10-01 17:05:51.500000+00:00;0;59;-144.471;-524.514;-758.596;0;0;0;-145;-34;0;35.562553;;;
7011466;D9163AA3B98F;3986;1;2023-10-01 17:05:54.500000+00:00;0;59;60.072;-262.629;-990.941;0;0;0;-165;13;0;35.562553;;;
7011468;D9163AA3B98F;3986;1;2023-10-01 17:05:55.500000+00:00;0;58;27.305;-159.613;-796.079;0;0;0;-168;6;0;35.562553;;;
7011470;D9163AA3B98F;3986;1;2023-10-01 17:06:01.500000+00:00;0;58;1549.711;-1096.192;-461.711;0;0;0;-112;0;0;35.562553;;;
7011471;D9163AA3B98F;3986;1;2023-10-01 17:06:03.500000+00:00;0;58;10.674;-317.24;-646.892;0;0;0;-153;2;0;35.31096;;;
7011473;D9163AA3B98F;3986;1;2023-10-01 17:06:19.500000+00:00;0;58;279.509;-561.004;-859.13;0;0;0;-146;0;0;35.31096;;;
7011474;D9163AA3B98F;3986;1;2023-10-01 17:06:27.500000+00:00;0;58;12.412;-650.864;-1040.836;0;0;0;-147;2;0;35.562553;;;
7011475;D9163AA3B98F;3986;1;2023-10-01 17:06:28.500000+00:00;0;58;180.961;-440.611;-769.27;0;0;0;-150;45;0;35.562553;;;
7011476;D9163AA3B98F;3986;1;2023-10-01 17:06:31.500000+00:00;0;58;-44.93;-451.782;-895.124;0;0;0;-153;-10;0;35.562553;;;
7011478;D9163AA3B98F;3986;1;2023-10-01 17:06:37.500000+00:00;0;59;-16.88;-664.268;-726.823;0;0;0;-137;-3;0;35.562553;;;
7011479;D9163AA3B98F;3986;1;2023-10-01 17:06:38.500000+00:00;0;58;123.371;-31.277;155.89;0;0;0;-11;29;0;35.31096;;;
7011480;D9163AA3B98F;3986;1;2023-10-01 17:06:43.500000+00:00;0;59;-38.972;-631.75;-1183.321;0;0;0;-151;-8;0;35.31096;;;
7011481;D9163AA3B98F;3986;1;2023-10-01 17:06:44.500000+00:00;0;58;56.845;-152.911;-839.768;0;0;0;-169;12;0;35.31096;;;
7011482;D9163AA3B98F;3986;1;2023-10-01 17:06:45.500000+00:00;0;58;16.383;-722.106;-831.328;0;0;0;-139;3;0;35.562553;;;
7011484;D9163AA3B98F;3986;1;2023-10-01 17:06:46.500000+00:00;0;58;-54.115;-456.995;-890.656;0;0;0;-152;-12;0;35.562553;;;
7011485;D9163AA3B98F;3986;1;2023-10-01 17:06:47.500000+00:00;0;58;72.98;-589.054;-959.912;0;0;0;-148;16;0;35.31096;;;
7011486;D9163AA3B98F;3986;1;2023-10-01 17:06:48.500000+00:00;0;58;-11.915;-510.116;-914.238;0;0;0;-150;-2;0;35.562553;;;
7011488;D9163AA3B98F;3986;1;2023-10-01 17:06:50.500000+00:00;0;59;-4.716;-453.768;-758.596;0;0;0;-149;-1;0;35.562553;;;
7011490;D9163AA3B98F;3986;1;2023-10-01 17:06:51.500000+00:00;0;59;-33.76;-432.172;-783.668;0;0;0;-151;-7;0;35.562553;;;
7011491;D9163AA3B98F;3986;1;2023-10-01 17:06:52.500000+00:00;0;59;55.852;-499.442;-840.513;0;0;0;-149;12;0;35.31096;;;
7011492;D9163AA3B98F;3986;1;2023-10-01 17:06:53.500000+00:00;0;59;3.723;-446.321;-842.251;0;0;0;-152;0;0;35.31096;;;
7011494;D9163AA3B98F;3986;1;2023-10-01 17:06:55.500000+00:00;0;58;14.149;-483.059;-898.103;0;0;0;-151;3;0;35.31096;;;
7011495;D9163AA3B98F;3986;1;2023-10-01 17:06:56.500000+00:00;0;58;40.71;-600.473;-867.57;0;0;0;-145;9;0;35.562553;;;
7011496;D9163AA3B98F;3986;1;2023-10-01 17:06:57.500000+00:00;0;58;19.114;-624.799;-864.84;0;0;0;-144;4;0;35.31096;;;
7011498;D9163AA3B98F;3986;1;2023-10-01 17:06:59.500000+00:00;0;57;-22.589;-571.926;-980.516;0;0;0;-149;-5;0;35.562553;;;
7011500;D9163AA3B98F;3986;1;2023-10-01 17:07:00.500000+00:00;0;59;7.695;-636.715;-918.706;0;0;0;-145;1;0;35.562553;;;
7011502;D9163AA3B98F;3986;1;2023-10-01 17:07:01.500000+00:00;0;58;16.88;-461.959;-915.479;0;0;0;-153;3;0;35.562553;;;
7011504;D9163AA3B98F;3986;1;2023-10-01 17:07:02.500000+00:00;0;59;21.1;-658.807;-956.437;0;0;0;-145;4;0;35.31096;;;
7011506;D9163AA3B98F;3986;1;2023-10-01 17:07:03.500000+00:00;0;58;-17.624;-385.504;-797.321;0;0;0;-154;-3;0;35.31096;;;
7011507;D9163AA3B98F;3986;1;2023-10-01 17:07:04.500000+00:00;0;58;25.071;-420.008;-898.599;0;0;0;-154;5;0;35.31096;;;
7011509;D9163AA3B98F;3986;1;2023-10-01 17:07:05.500000+00:00;0;58;161.351;-375.326;-802.533;0;0;0;-154;39;0;35.31096;;;
7011511;D9163AA3B98F;3986;1;2023-10-01 17:07:06.500000+00:00;0;58;41.951;-681.645;-750.901;0;0;0;-137;9;0;35.562553;;;
7011512;D9163AA3B98F;3986;1;2023-10-01 17:07:07.500000+00:00;0;59;-5.213;-512.102;-682.141;0;0;0;-143;-1;0;35.562553;;;
7011513;D9163AA3B98F;3986;1;2023-10-01 17:07:10.500000+00:00;0;58;181.706;-485.79;-723.099;0;0;0;-146;45;0;35.562553;;;
7011514;D9163AA3B98F;3986;1;2023-10-01 17:07:16.500000+00:00;0;58;-5.709;-557.032;-842.499;0;0;0;-146;-1;0;35.562553;;;
7011515;D9163AA3B98F;3986;1;2023-10-01 17:07:17.500000+00:00;0;59;114.187;-637.707;-954.7;0;0;0;-146;26;0;35.31096;;;
7011516;D9163AA3B98F;3986;1;2023-10-01 17:07:18.500000+00:00;0;59;-8.936;-599.232;-855.903;0;0;0;-145;-2;0;35.31096;;;
7011517;D9163AA3B98F;3986;1;2023-10-01 17:07:19.500000+00:00;0;58;135.286;-421.001;-815.441;0;0;0;-152;32;0;35.31096;;;
7011518;D9163AA3B98F;3986;1;2023-10-01 17:07:20.500000+00:00;0;58;68.016;-436.888;-846.47;0;0;0;-152;15;0;35.31096;;;
7011519;D9163AA3B98F;3986;1;2023-10-01 17:07:21.500000+00:00;0;59;4.716;-485.293;-861.861;0;0;0;-150;1;0;35.31096;;;
7011521;D9163AA3B98F;3986;1;2023-10-01 17:07:22.500000+00:00;0;58;-8.192;-636.715;-891.4;0;0;0;-144;-1;0;35.31096;;;
7011522;D9163AA3B98F;3986;1;2023-10-01 17:07:27.500000+00:00;0;58;108.974;-769.767;-892.145;0;0;0;-139;25;0;35.562553;;;
7011523;D9163AA3B98F;3986;1;2023-10-01 17:07:28.500000+00:00;0;59;0.993;-615.118;-822.888;0;0;0;-143;0;0;35.31096;;;
7011524;D9163AA3B98F;3986;1;2023-10-01 17:07:29.500000+00:00;0;59;38.972;-440.611;-921.933;0;0;0;-154;8;0;35.31096;;;
7011525;D9163AA3B98F;3986;1;2023-10-01 17:07:30.500000+00:00;0;59;-13.653;-670.474;-879.734;0;0;0;-142;-3;0;35.562553;;;
7011526;D9163AA3B98F;3986;1;2023-10-01 17:07:31.500000+00:00;0;58;124.364;-364.653;-1006.332;0;0;0;-160;29;0;35.31096;;;
7011527;D9163AA3B98F;3986;1;2023-10-01 17:07:32.500000+00:00;0;57;-132.556;-449.796;-786.647;0;0;0;-150;-31;0;35.31096;;;
7011528;D9163AA3B98F;3986;1;2023-10-01 17:07:33.500000+00:00;0;58;27.802;-350.503;-866.825;0;0;0;-157;6;0;35.31096;;;
7011530;D9163AA3B98F;3986;1;2023-10-01 17:07:34.500000+00:00;0;57;67.519;-525.755;-852.18;0;0;0;-148;15;0;35.562553;;;
7011531;D9163AA3B98F;3986;1;2023-10-01 17:07:35.500000+00:00;0;58;-66.774;-559.018;-1012.538;0;0;0;-151;-15;0;35.31096;;;
7011532;D9163AA3B98F;3986;1;2023-10-01 17:07:36.500000+00:00;0;58;72.98;-542.386;-818.42;0;0;0;-146;16;0;35.31096;;;
7011534;D9163AA3B98F;3986;1;2023-10-01 17:07:37.500000+00:00;0;58;65.037;-550.578;-803.278;0;0;0;-145;14;0;35.31096;;;
7011535;D9163AA3B98F;3986;1;2023-10-01 17:07:38.500000+00:00;0;59;-41.455;-576.394;-1011.048;0;0;0;-150;-9;0;35.31096;;;
7011536;D9163AA3B98F;3986;1;2023-10-01 17:07:40.500000+00:00;0;59;105.499;-626.537;-785.157;0;0;0;-141;24;0;35.31096;;;
7011537;D9163AA3B98F;3986;1;2023-10-01 17:07:42.500000+00:00;0;58;-76.952;-611.643;-942.04;0;0;0;-147;-17;0;35.31096;;;
7011538;D9163AA3B98F;3986;1;2023-10-01 17:07:43.500000+00:00;0;58;41.455;-549.585;-734.021;0;0;0;-143;9;0;35.31096;;;
7011539;D9163AA3B98F;3986;1;2023-10-01 17:07:45.500000+00:00;0;58;-10.426;-495.967;-770.76;0;0;0;-147;-2;0;35.31096;;;
7011540;D9163AA3B98F;3986;1;2023-10-01 17:07:46.500000+00:00;0;58;53.618;-351.993;-726.574;0;0;0;-154;12;0;35.562553;;;
7011541;D9163AA3B98F;3986;1;2023-10-01 17:07:47.500000+00:00;0;59;-29.788;-448.307;-757.603;0;0;0;-149;-6;0;35.31096;;;
7011543;D9163AA3B98F;3986;1;2023-10-01 17:07:48.500000+00:00;0;58;3.227;-319.226;-806.257;0;0;0;-158;0;0;35.31096;;;
7011545;D9163AA3B98F;3986;1;2023-10-01 17:07:50.500000+00:00;0;58;-32.518;-258.658;-765.299;0;0;0;-161;-7;0;35.562553;;;
7011546;D9163AA3B98F;3986;1;2023-10-01 17:07:51.500000+00:00;0;58;-125.854;-280.998;-897.358;0;0;0;-162;-29;0;35.31096;;;
7011547;D9163AA3B98F;3986;1;2023-10-01 17:07:52.500000+00:00;0;58;62.803;-450.789;-1049.028;0;0;0;-156;14;0;35.31096;;;
7011548;D9163AA3B98F;3986;1;2023-10-01 17:07:53.500000+00:00;0;59;-37.483;-702.992;-1062.184;0;0;0;-146;-8;0;35.31096;;;
7011549;D9163AA3B98F;3986;1;2023-10-01 17:07:55.500000+00:00;0;58;21.844;-449.3;-920.444;0;0;0;-153;4;0;35.31096;;;
7011550;D9163AA3B98F;3986;1;2023-10-01 17:07:56.500000+00:00;0;58;13.901;-293.658;-724.837;0;0;0;-157;3;0;35.31096;;;
7011551;D9163AA3B98F;3986;1;2023-10-01 17:07:57.500000+00:00;0;58;136.031;-607.671;-511.109;0;0;0;-130;32;0;35.562553;;;
7011553;D9163AA3B98F;3986;1;2023-10-01 17:07:58.500000+00:00;0;59;122.13;-401.143;-875.762;0;0;0;-155;28;0;35.562553;;;
7011554;D9163AA3B98F;3986;1;2023-10-01 17:07:59.500000+00:00;0;58;-72.484;-661.29;-934.593;0;0;0;-144;-16;0;35.562553;;;
7011556;D9163AA3B98F;3986;1;2023-10-01 17:08:00.500000+00:00;0;59;13.156;-670.226;-862.357;0;0;0;-142;2;0;35.31096;;;
7011558;D9163AA3B98F;3986;1;2023-10-01 17:08:02.500000+00:00;0;59;-37.235;-554.798;-758.845;0;0;0;-143;-8;0;35.31096;;;
7011559;D9163AA3B98F;3986;1;2023-10-01 17:08:04.500000+00:00;0;59;46.171;-576.891;-810.725;0;0;0;-144;10;0;35.31096;;;
7011560;D9163AA3B98F;3986;1;2023-10-01 17:08:05.500000+00:00;0;58;-50.639;-691.574;-824.378;0;0;0;-140;-11;0;35.31096;;;
7011561;D9163AA3B98F;3986;1;2023-10-01 17:08:06.500000+00:00;0;59;63.051;-434.654;-1071.865;0;0;0;-157;14;0;35.31096;;;
7011562;D9163AA3B98F;3986;1;2023-10-01 17:08:10.500000+00:00;0;58;-96.314;-537.422;-979.274;0;0;0;-151;-22;0;35.31096;;;
7011563;D9163AA3B98F;3986;1;2023-10-01 17:08:11.500000+00:00;0;58;28.05;-409.831;-807.995;0;0;0;-153;6;0;35.562553;;;
7011564;D9163AA3B98F;3986;1;2023-10-01 17:08:12.500000+00:00;0;59;13.901;-452.775;-872.287;0;0;0;-152;3;0;35.562553;;;
7011565;D9163AA3B98F;3986;1;2023-10-01 17:08:13.500000+00:00;0;59;118.655;-739.731;-900.585;0;0;0;-140;27;0;35.562553;;;
7011566;D9163AA3B98F;3986;1;2023-10-01 17:08:14.500000+00:00;0;58;-26.064;-447.562;-925.16;0;0;0;-154;-5;0;35.562553;;;
7011567;D9163AA3B98F;3986;1;2023-10-01 17:08:15.500000+00:00;0;59;25.32;-274.296;-352.986;0;0;0;-142;5;0;35.562553;;;
7011568;D9163AA3B98F;3986;1;2023-10-01 17:08:21.500000+00:00;0;58;-28.05;-582.104;-925.408;0;0;0;-147;-6;0;35.562553;;;
7011570;D9163AA3B98F;3986;1;2023-10-01 17:08:35.500000+00:00;0;59;-21.1;-758.1;-665.013;0;0;0;-131;-4;0;35.31096;;;
7011571;D9163AA3B98F;3986;1;2023-10-01 17:08:36.500000+00:00;0;59;244.012;-550.082;-787.64;0;0;0;-145;73;0;35.31096;;;
7011572;D9163AA3B98F;3986;1;2023-10-01 17:08:44.500000+00:00;0;58;-19.114;-396.426;-995.906;0;0;0;-158;-4;0;35.31096;;;
7011574;D9163AA3B98F;3986;1;2023-10-01 17:08:46.500000+00:00;0;58;-56.597;-326.425;-1312.402;0;0;0;-166;-12;0;35.562553;;;
7011575;D9163AA3B98F;3986;1;2023-10-01 17:08:49.500000+00:00;0;59;136.527;-764.802;-1052.503;0;0;0;-143;32;0;35.31096;;;
7011577;D9163AA3B98F;3986;1;2023-10-01 17:08:51.500000+00:00;0;58;76.455;-505.896;-1103.142;0;0;0;-155;17;0;35.31096;;;
7011578;D9163AA3B98F;3986;1;2023-10-01 17:08:52.500000+00:00;0;59;91.598;-407.348;-1040.588;0;0;0;-158;21;0;35.31096;;;
7011580;D9163AA3B98F;3986;1;2023-10-01 17:08:53.500000+00:00;0;59;24.575;-728.809;-790.867;0;0;0;-137;5;0;35.31096;;;
7011581;D9163AA3B98F;3986;1;2023-10-01 17:08:55.500000+00:00;0;59;-8.936;-497.208;-781.185;0;0;0;-147;-2;0;35.31096;;;
7011582;D9163AA3B98F;3986;1;2023-10-01 17:08:56.500000+00:00;0;59;25.816;-544.621;-856.151;0;0;0;-147;5;0;35.31096;;;
7011584;D9163AA3B98F;3986;1;2023-10-01 17:09:02.500000+00:00;0;58;88.867;-473.626;-678.666;0;0;0;-145;20;0;35.31096;;;
7011586;D9163AA3B98F;3986;1;2023-10-01 17:09:06.500000+00:00;0;58;24.823;-340.078;-699.021;0;0;0;-154;5;0;35.31096;;;
7011587;D9163AA3B98F;3986;1;2023-10-01 17:09:07.500000+00:00;0;58;-10.426;-352.986;-747.426;0;0;0;-154;-2;0;35.31096;;;
7011588;D9163AA3B98F;3986;1;2023-10-01 17:09:09.500000+00:00;0;59;25.568;-433.661;-915.975;0;0;0;-154;5;0;35.31096;;;
7011589;D9163AA3B98F;3986;1;2023-10-01 17:09:18.500000+00:00;0;58;-65.037;-355.468;-945.515;0;0;0;-159;-14;0;35.31096;;;
7011591;D9163AA3B98F;3986;1;2023-10-01 17:09:19.500000+00:00;0;59;-149.684;-445.328;-770.015;0;0;0;-149;-36;0;35.06236;;;
7011592;D9163AA3B98F;3986;1;2023-10-01 17:09:21.500000+00:00;0;58;59.576;-400.646;-856.896;0;0;0;-154;13;0;35.31096;;;
7011593;D9163AA3B98F;3986;1;2023-10-01 17:09:22.500000+00:00;0;58;4.716;-389.972;-890.159;0;0;0;-156;1;0;35.31096;;;
7011595;D9163AA3B98F;3986;1;2023-10-01 17:09:24.500000+00:00;0;58;36.49;-391.958;-663.027;0;0;0;-149;8;0;35.31096;;;
7011596;D9163AA3B98F;3986;1;2023-10-01 17:09:28.500000+00:00;0;58;-23.83;-434.902;-850.194;0;0;0;-152;-5;0;35.31096;;;
7011597;D9163AA3B98F;3986;1;2023-10-01 17:09:29.500000+00:00;0;59;21.844;-317.737;-813.207;0;0;0;-158;4;0;35.31096;;;
7011598;D9163AA3B98F;3986;1;2023-10-01 17:09:30.500000+00:00;0;58;-120.392;-522.28;-790.122;0;0;0;-146;-28;0;35.562553;;;
7011599;D9163AA3B98F;3986;1;2023-10-01 17:09:32.500000+00:00;0;58;86.633;-503.414;-741.22;0;0;0;-145;19;0;35.562553;;;
7011600;D9163AA3B98F;3986;1;2023-10-01 17:09:34.500000+00:00;0;58;-41.455;-542.635;-960.657;0;0;0;-150;-9;0;35.31096;;;
7011601;D9163AA3B98F;3986;1;2023-10-01 17:09:35.500000+00:00;0;59;31.525;-356.461;-585.579;0;0;0;-148;7;0;35.562553;;;
7011602;D9163AA3B98F;3986;1;2023-10-01 17:09:53.500000+00:00;0;58;437.633;-365.645;-794.59;0;0;0;-155;0;0;35.562553;;;
7011603;D9163AA3B98F;3986;1;2023-10-01 17:09:58.500000+00:00;0;59;-334.865;-522.776;-713.666;0;0;0;-143;0;0;35.31096;;;
7011604;D9163AA3B98F;3986;1;2023-10-01 17:10:11.500000+00:00;0;58;213.976;-194.614;-805.264;0;0;0;-166;57;0;35.31096;;;
7011605;D9163AA3B98F;3986;1;2023-10-01 17:10:23.500000+00:00;0;58;145.216;-593.026;-1014.772;0;0;0;-149;34;0;35.31096;;;
7011606;D9163AA3B98F;3986;1;2023-10-01 17:10:35.500000+00:00;0;59;-12.412;-420.753;-924.167;0;0;0;-155;-2;0;35.31096;;;
7011607;D9163AA3B98F;3986;1;2023-10-01 17:10:36.500000+00:00;0;58;91.349;-406.355;-814.697;0;0;0;-153;21;0;35.06236;;;
7011608;D9163AA3B98F;3986;1;2023-10-01 17:10:37.500000+00:00;0;58;-90.605;-736.504;-1032.148;0;0;0;-144;-20;0;35.31096;;;
7011609;D9163AA3B98F;3986;1;2023-10-01 17:10:40.500000+00:00;0;58;106.74;-489.265;-843.74;0;0;0;-149;24;0;35.31096;;;
7011610;D9163AA3B98F;3986;1;2023-10-01 17:10:41.500000+00:00;0;58;0.0;-422.491;-866.329;0;0;0;-154;0;0;35.06236;;;
7011611;D9163AA3B98F;3986;1;2023-10-01 17:10:42.500000+00:00;0;58;98.796;-156.386;-661.041;0;0;0;-166;22;0;35.31096;;;
7011612;D9163AA3B98F;3986;1;2023-10-01 17:10:43.500000+00:00;0;58;-17.128;-593.77;-835.052;0;0;0;-144;-3;0;35.06236;;;
7011613;D9163AA3B98F;3986;1;2023-10-01 17:10:45.500000+00:00;0;58;46.419;-612.884;-960.409;0;0;0;-147;10;0;35.31096;;;
7011615;D9163AA3B98F;3986;1;2023-10-01 17:10:46.500000+00:00;0;58;92.342;-283.232;-899.592;0;0;0;-162;21;0;35.31096;;;
7011617;D9163AA3B98F;3986;1;2023-10-01 17:10:50.500000+00:00;0;58;80.427;-684.623;-855.655;0;0;0;-141;18;0;35.31096;;;
7011618;D9163AA3B98F;3986;1;2023-10-01 17:10:51.500000+00:00;0;58;8.44;-480.08;-772.994;0;0;0;-148;1;0;35.06236;;;
7011619;D9163AA3B98F;3986;1;2023-10-01 17:10:52.500000+00:00;0;58;99.044;-628.771;-899.592;0;0;0;-145;22;0;35.31096;;;
7011620;D9163AA3B98F;3986;1;2023-10-01 17:10:53.500000+00:00;0;58;-65.037;-693.311;-1030.162;0;0;0;-146;-14;0;35.31096;;;
7011621;D9163AA3B98F;3986;1;2023-10-01 17:10:54.500000+00:00;0;58;95.817;-659.304;-858.386;0;0;0;-142;22;0;35.31096;;;
7011623;D9163AA3B98F;3986;1;2023-10-01 17:10:57.500000+00:00;0;58;94.328;-516.322;-941.295;0;0;0;-151;21;0;35.31096;;;
7011625;D9163AA3B98F;3986;1;2023-10-01 17:10:59.500000+00:00;0;58;68.016;-501.925;-857.144;0;0;0;-149;15;0;35.31096;;;
7011626;D9163AA3B98F;3986;1;2023-10-01 17:11:01.500000+00:00;0;58;12.412;-522.776;-951.721;0;0;0;-151;2;0;35.562553;;;
7011627;D9163AA3B98F;3986;1;2023-10-01 17:11:02.500000+00:00;0;59;69.505;-275.041;-931.614;0;0;0;-163;15;0;35.06236;;;
7011629;D9163AA3B98F;3986;1;2023-10-01 17:11:03.500000+00:00;0;58;86.385;-488.272;-814.2;0;0;0;-149;19;0;35.31096;;;
7011630;D9163AA3B98F;3986;1;2023-10-01 17:11:04.500000+00:00;0;58;-117.165;-212.238;-780.441;0;0;0;-164;-27;0;35.31096;;;
7011631;D9163AA3B98F;3986;1;2023-10-01 17:11:14.500000+00:00;0;59;55.356;-365.645;-899.84;0;0;0;-157;12;0;35.31096;;;
7011632;D9163AA3B98F;3986;1;2023-10-01 17:11:15.500000+00:00;0;59;-10.178;-434.157;-939.061;0;0;0;-155;-2;0;35.31096;;;
7011633;D9163AA3B98F;3986;1;2023-10-01 17:11:18.500000+00:00;0;59;29.788;-594.267;-694.553;0;0;0;-139;6;0;35.31096;;;
7011634;D9163AA3B98F;3986;1;2023-10-01 17:11:20.500000+00:00;0;59;-6.454;-486.038;-865.336;0;0;0;-150;-1;0;35.562553;;;
7011636;D9163AA3B98F;3986;1;2023-10-01 17:11:23.500000+00:00;0;59;-15.39;-418.271;-931.117;0;0;0;-155;-3;0;35.31096;;;
7011637;D9163AA3B98F;3986;1;2023-10-01 17:11:24.500000+00:00;0;58;16.88;-427.455;-940.55;0;0;0;-155;3;0;35.31096;;;
7011638;D9163AA3B98F;3986;1;2023-10-01 17:11:25.500000+00:00;0;59;55.356;-561.004;-935.089;0;0;0;-149;12;0;35.562553;;;
7011640;D9163AA3B98F;3986;1;2023-10-01 17:11:28.500000+00:00;0;59;67.519;-568.203;-841.506;0;0;0;-145;15;0;35.31096;;;
7011641;D9163AA3B98F;3986;1;2023-10-01 17:11:29.500000+00:00;0;58;15.639;-479.584;-814.945;0;0;0;-149;3;0;35.562553;;;
7011643;D9163AA3B98F;3986;1;2023-10-01 17:11:30.500000+00:00;0;59;20.355;-289.935;-546.358;0;0;0;-152;4;0;35.31096;;;
7011644;D9163AA3B98F;3986;1;2023-10-01 17:11:31.500000+00:00;0;59;48.157;-410.079;-657.566;0;0;0;-148;10;0;35.06236;;;
7011645;D9163AA3B98F;3986;1;2023-10-01 17:11:32.500000+00:00;0;58;-21.348;-146.209;-793.845;0;0;0;-169;-4;0;35.31096;;;
7011646;D9163AA3B98F;3986;1;2023-10-01 17:11:33.500000+00:00;0;59;30.284;-236.813;-918.458;0;0;0;-165;6;0;35.562553;;;
7011648;D9163AA3B98F;3986;1;2023-10-01 17:11:34.500000+00:00;0;58;95.569;-405.859;-992.431;0;0;0;-157;22;0;35.31096;;;
7011649;D9163AA3B98F;3986;1;2023-10-01 17:11:35.500000+00:00;0;58;-100.534;-642.424;-907.535;0;0;0;-144;-23;0;35.31096;;;
7011650;D9163AA3B98F;3986;1;2023-10-01 17:11:36.500000+00:00;0;58;142.237;-270.324;-713.418;0;0;0;-159;34;0;35.31096;;;
7011652;D9163AA3B98F;3986;1;2023-10-01 17:11:38.500000+00:00;0;58;67.519;-394.192;-759.093;0;0;0;-152;15;0;35.31096;;;
7011653;D9163AA3B98F;3986;1;2023-10-01 17:11:41.500000+00:00;0;59;13.405;-227.132;-697.78;0;0;0;-161;3;0;35.31096;;;
7011655;D9163AA3B98F;3986;1;2023-10-01 17:11:42.500000+00:00;0;58;-70.25;-341.815;-886.188;0;0;0;-158;-16;0;35.31096;;;
7011656;D9163AA3B98F;3986;1;2023-10-01 17:11:43.500000+00:00;0;59;96.314;-465.931;-932.359;0;0;0;-153;22;0;35.31096;;;
7011657;D9163AA3B98F;3986;1;2023-10-01 17:11:47.500000+00:00;0;59;21.596;-558.025;-930.621;0;0;0;-149;4;0;35.31096;;;
7011659;D9163AA3B98F;3986;1;2023-10-01 17:11:48.500000+00:00;0;59;-103.016;-475.364;-726.823;0;0;0;-146;-23;0;35.31096;;;
7011660;D9163AA3B98F;3986;1;2023-10-01 17:11:49.500000+00:00;0;58;22.589;-622.565;-859.378;0;0;0;-144;5;0;35.31096;;;
7011661;D9163AA3B98F;3986;1;2023-10-01 17:11:51.500000+00:00;0;59;-136.776;-646.396;-990.941;0;0;0;-146;-32;0;35.31096;;;
7011662;D9163AA3B98F;3986;1;2023-10-01 17:11:52.500000+00:00;0;59;71.243;-200.82;-869.556;0;0;0;-166;16;0;35.31096;;;
7011663;D9163AA3B98F;3986;1;2023-10-01 17:11:53.500000+00:00;0;59;-13.653;-316.992;-1001.367;0;0;0;-162;-3;0;35.06236;;;
7011665;D9163AA3B98F;3986;1;2023-10-01 17:11:54.500000+00:00;0;58;18.369;-886.684;-1148.817;0;0;0;-142;4;0;35.31096;;;
7011667;D9163AA3B98F;3986;1;2023-10-01 17:11:55.500000+00:00;0;58;35.497;-568.699;-800.796;0;0;0;-144;8;0;35.31096;;;
7011669;D9163AA3B98F;3986;1;2023-10-01 17:11:56.500000+00:00;0;59;97.307;-357.454;-829.094;0;0;0;-156;22;0;35.31096;;;
7011670;D9163AA3B98F;3986;1;2023-10-01 17:11:57.500000+00:00;0;58;-3.227;-321.46;-752.639;0;0;0;-156;0;0;35.31096;;;
7011672;D9163AA3B98F;3986;1;2023-10-01 17:11:58.500000+00:00;0;59;-8.936;-513.592;-881.719;0;0;0;-149;-2;0;35.31096;;;
